dt,sunrise,sunset,moonrise,moonset,moon_phase,summary,temp,feels_like,pressure,humidity,dew_point,wind_speed,wind_deg,wind_gust,weather,clouds,pop,uvi,rain,City,Latitude,Longitude,snow,day,min,max,night,eve,morn,average_min_temp,average_max_temp,rain_fall,avg_clouds,City_ID
2025-02-08 11:00:00+00:00,1738997314,1739032860,1739015280,1738988880,0.36,"You can expect partly cloudy in the morning, with clearing in the afternoon","{'day': 7.13, 'min': 0.45, 'max': 7.24, 'night': 2.03, 'eve': 2.74, 'morn': 1.04}","{'day': 6.27, 'night': 0.06, 'eve': 0.64, 'morn': 1.04}",1028,60,-0.7,2.09,307,2.63,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",89,0.0,1.0,,Colmar,48.08,7.36,,7.13,0.45,7.24,2.03,2.74,1.04,0.52125,6.4775,0.31,48.5,179
2025-02-09 11:00:00+00:00,1739083622,1739119358,1739105700,1739078580,0.4,Expect a day of partly cloudy with clear spells,"{'day': 7.37, 'min': 0.24, 'max': 7.37, 'night': 1.13, 'eve': 2.26, 'morn': 0.24}","{'day': 5.49, 'night': -1.15, 'eve': -0.25, 'morn': -2.21}",1034,54,-1.8,2.92,28,5.19,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",63,0.0,1.0,,Colmar,48.08,7.36,,7.37,0.24,7.37,1.13,2.26,0.24,0.52125,6.4775,0.31,48.5,179
2025-02-10 11:00:00+00:00,1739169929,1739205855,1739196600,1739167500,0.43,Expect a day of partly cloudy with clear spells,"{'day': 6.01, 'min': -0.52, 'max': 6.24, 'night': 1.51, 'eve': 1.81, 'morn': -0.52}","{'day': 5.19, 'night': 1.51, 'eve': 1.81, 'morn': -2.15}",1031,60,-1.83,1.67,336,1.36,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",7,0.0,1.0,,Colmar,48.08,7.36,,6.01,-0.52,6.24,1.51,1.81,-0.52,0.52125,6.4775,0.31,48.5,179
2025-02-03 11:00:00+00:00,1738565754,1738600394,1738573320,0,0.18,Expect a day of partly cloudy with clear spells,"{'day': 5.2, 'min': -0.37, 'max': 5.2, 'night': 0.58, 'eve': 1.73, 'morn': -0.27}","{'day': 5.2, 'night': 0.58, 'eve': 0.29, 'morn': -0.27}",1028,72,0.04,1.63,63,1.74,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",18,0.0,1.28,,Eguisheim,48.04,7.31,,5.2,-0.37,5.2,0.58,1.73,-0.27,0.3075,6.24,0.265,52.125,195
2025-02-04 11:00:00+00:00,1738652071,1738686890,1738660860,1738624140,0.22,"You can expect partly cloudy in the morning, with clearing in the afternoon","{'day': 6.35, 'min': 0.15, 'max': 7.83, 'night': 1.7, 'eve': 2.59, 'morn': 0.15}","{'day': 5.6, 'night': 1.7, 'eve': 2.59, 'morn': 0.15}",1029,59,-1.44,1.43,102,1.18,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",20,0.0,1.37,,Eguisheim,48.04,7.31,,6.35,0.15,7.83,1.7,2.59,0.15,0.3075,6.24,0.265,52.125,195
2025-02-05 11:00:00+00:00,1738738386,1738773387,1738748640,1738715640,0.25,There will be clear sky today,"{'day': 7.24, 'min': 1.09, 'max': 8.23, 'night': 2.16, 'eve': 3.24, 'morn': 1.23}","{'day': 7.24, 'night': -0.5, 'eve': 1.1, 'morn': 1.23}",1038,51,-2.65,2.54,338,2.52,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,0.0,1.41,,Eguisheim,48.04,7.31,,7.24,1.09,8.23,2.16,3.24,1.23,0.3075,6.24,0.265,52.125,195
2025-02-06 11:00:00+00:00,1738824699,1738859884,1738836900,1738807020,0.29,"You can expect partly cloudy with snow in the morning, with rain in the afternoon","{'day': 4.21, 'min': 0.79, 'max': 4.21, 'night': 1.84, 'eve': 2.18, 'morn': 0.79}","{'day': 1.12, 'night': -1.96, 'eve': -1.51, 'morn': -1.86}",1035,82,0.79,3.9,12,8.16,"[{'id': 616, 'main': 'Snow', 'description': 'rain and snow', 'icon': '13d'}]",100,0.52,1.28,0.31,Eguisheim,48.04,7.31,0.42,4.21,0.79,4.21,1.84,2.18,0.79,0.3075,6.24,0.265,52.125,195
2025-02-07 11:00:00+00:00,1738911010,1738946381,1738925700,1738898220,0.33,"The day will start with rain with snow through the late morning hours, transitioning to partly cloudy","{'day': 4.02, 'min': 1.06, 'max': 4.67, 'night': 1.42, 'eve': 1.83, 'morn': 1.06}","{'day': 4.02, 'night': 0.02, 'eve': 1.83, 'morn': -2.37}",1025,69,-1.7,4.02,13,8.19,"[{'id': 616, 'main': 'Snow', 'description': 'rain and snow', 'icon': '13d'}]",100,0.36,0.93,0.22,Eguisheim,48.04,7.31,0.27,4.02,1.06,4.67,1.42,1.83,1.06,0.3075,6.24,0.265,52.125,195
2025-02-08 11:00:00+00:00,1738997320,1739032878,1739015340,1738988820,0.36,"You can expect partly cloudy in the morning, with clearing in the afternoon","{'day': 6.9, 'min': 0.43, 'max': 6.9, 'night': 1.91, 'eve': 2.48, 'morn': 1.06}","{'day': 5.97, 'night': -0.05, 'eve': 0.32, 'morn': 1.06}",1028,60,-0.89,2.1,311,2.75,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",91,0.0,1.0,,Eguisheim,48.04,7.31,,6.9,0.43,6.9,1.91,2.48,1.06,0.3075,6.24,0.265,52.125,195
2025-02-09 11:00:00+00:00,1739083629,1739119375,1739105760,1739078580,0.4,Expect a day of partly cloudy with clear spells,"{'day': 6.94, 'min': 0.01, 'max': 6.94, 'night': 0.92, 'eve': 1.99, 'morn': 0.01}","{'day': 5, 'night': -1.32, 'eve': -0.54, 'morn': -2.46}",1034,55,-1.99,2.89,30,5.18,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",80,0.0,1.0,,Eguisheim,48.04,7.31,,6.94,0.01,6.94,0.92,1.99,0.01,0.3075,6.24,0.265,52.125,195
2025-02-10 11:00:00+00:00,1739169935,1739205872,1739196600,1739167500,0.43,Expect a day of partly cloudy with clear spells,"{'day': 5.8, 'min': -0.7, 'max': 5.94, 'night': 1.27, 'eve': 1.45, 'morn': -0.7}","{'day': 4.94, 'night': 1.27, 'eve': 0.09, 'morn': -2.47}",1031,60,-1.93,1.66,336,1.44,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",8,0.0,1.0,,Eguisheim,48.04,7.31,,5.8,-0.7,5.94,1.27,1.45,-0.7,0.3075,6.24,0.265,52.125,195
2025-02-03 11:00:00+00:00,1738565937,1738600830,1738573740,0,0.18,Expect a day of partly cloudy with clear spells,"{'day': 6.13, 'min': -0.33, 'max': 6.2, 'night': 0.79, 'eve': 2.51, 'morn': -0.31}","{'day': 4.93, 'night': 0.79, 'eve': 2.51, 'morn': -2.68}",1027,70,0.67,2.17,15,2.97,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",13,0.0,1.43,,Besancon,47.24,6.02,,6.13,-0.33,6.2,0.79,2.51,-0.31,0.47125,8.1575,,49.875,106
2025-02-04 11:00:00+00:00,1738652256,1738687324,1738661280,1738624380,0.22,Expect a day of partly cloudy with clear spells,"{'day': 7.01, 'min': 0.11, 'max': 8.32, 'night': 1.17, 'eve': 3.05, 'morn': 0.11}","{'day': 7.01, 'night': 1.17, 'eve': 3.05, 'morn': 0.11}",1029,60,-0.6,1.44,348,1.51,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",61,0.0,1.38,,Besancon,47.24,6.02,,7.01,0.11,8.32,1.17,3.05,0.11,0.47125,8.1575,,49.875,106
2025-02-05 11:00:00+00:00,1738738574,1738773818,1738749180,1738715760,0.25,There will be clear sky today,"{'day': 7.06, 'min': 0.46, 'max': 8.54, 'night': 0.91, 'eve': 3.51, 'morn': 0.5}","{'day': 5.5, 'night': -1.58, 'eve': 1.31, 'morn': 0.5}",1037,60,-0.48,2.95,32,5.31,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,0.0,1.61,,Besancon,47.24,6.02,,7.06,0.46,8.54,0.91,3.51,0.5,0.47125,8.1575,,49.875,106
2025-02-06 11:00:00+00:00,1738824890,1738860312,1738837440,1738807140,0.29,"There will be clear sky until morning, then partly cloudy","{'day': 6.14, 'min': 0.22, 'max': 6.99, 'night': 2.27, 'eve': 3.12, 'morn': 0.34}","{'day': 2.93, 'night': -1.67, 'eve': -0.92, 'morn': -2.39}",1033,66,-0.26,5.03,41,11.24,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",74,0.0,1.35,,Besancon,47.24,6.02,,6.14,0.22,6.99,2.27,3.12,0.34,0.47125,8.1575,,49.875,106
2025-02-07 11:00:00+00:00,1738911205,1738946806,1738926300,1738898280,0.33,There will be partly cloudy today,"{'day': 6.92, 'min': 0.85, 'max': 8.56, 'night': 3.25, 'eve': 3.92, 'morn': 0.85}","{'day': 6.92, 'night': 3.25, 'eve': 3.92, 'morn': 0.85}",1023,67,0.91,4.24,60,7.8,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",100,0.0,1.24,,Besancon,47.24,6.02,,6.92,0.85,8.56,3.25,3.92,0.85,0.47125,8.1575,,49.875,106
2025-02-08 11:00:00+00:00,1738997517,1739033300,1739015940,1738988880,0.36,There will be partly cloudy today,"{'day': 10.07, 'min': 1.62, 'max': 10.07, 'night': 4, 'eve': 4.64, 'morn': 3.27}","{'day': 8.54, 'night': 4, 'eve': 4.64, 'morn': 1.22}",1025,54,0.88,2.12,75,5.29,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",100,0.0,2.0,,Besancon,47.24,6.02,,10.07,1.62,10.07,4.0,4.64,3.27,0.47125,8.1575,,49.875,106
2025-02-09 11:00:00+00:00,1739083828,1739119795,1739106360,1739078640,0.4,"The day will start with partly cloudy through the late morning hours, transitioning to clearing","{'day': 8.82, 'min': 0.74, 'max': 8.82, 'night': 2.63, 'eve': 3.36, 'morn': 0.74}","{'day': 6.55, 'night': -0.2, 'eve': 0.82, 'morn': -1.76}",1032,57,0.36,4.05,44,9.17,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",1,0.0,2.0,,Besancon,47.24,6.02,,8.82,0.74,8.82,2.63,3.36,0.74,0.47125,8.1575,,49.875,106
2025-02-10 11:00:00+00:00,1739170138,1739206289,1739197200,1739167560,0.43,Expect a day of partly cloudy with clear spells,"{'day': 7.67, 'min': 0.1, 'max': 7.76, 'night': 2.2, 'eve': 3.18, 'morn': 0.1}","{'day': 7.67, 'night': 2.2, 'eve': 3.18, 'morn': 0.1}",1030,60,-0.04,2.23,64,4.04,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",50,0.0,2.0,,Besancon,47.24,6.02,,7.67,0.1,7.76,2.2,3.18,0.1,0.47125,8.1575,,49.875,106
2025-02-03 11:00:00+00:00,1738566184,1738601053,1738573980,0,0.18,Expect a day of partly cloudy with clear spells,"{'day': 6.08, 'min': 0.33, 'max': 6.08, 'night': 1.72, 'eve': 2.1, 'morn': 0.41}","{'day': 4.82, 'night': 1.72, 'eve': 2.1, 'morn': -1.81}",1028,64,-0.57,2.25,356,2.49,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",10,0.0,1.42,,Dijon,47.32,5.04,,6.08,0.33,6.08,1.72,2.1,0.41,0.93125,7.52,,44.125,187
2025-02-04 11:00:00+00:00,1738652504,1738687547,1738661520,1738624620,0.22,Expect a day of partly cloudy with clear spells,"{'day': 6.27, 'min': 0.26, 'max': 8.22, 'night': 2.41, 'eve': 3.82, 'morn': 0.57}","{'day': 6.27, 'night': 2.41, 'eve': 3.82, 'morn': 0.57}",1029,67,0.25,1.21,70,1.15,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",61,0.0,1.35,,Dijon,47.32,5.04,,6.27,0.26,8.22,2.41,3.82,0.57,0.93125,7.52,,44.125,187
2025-02-05 11:00:00+00:00,1738738821,1738774042,1738749360,1738716060,0.25,"You can expect clear sky in the morning, with partly cloudy in the afternoon","{'day': 8.03, 'min': 1.49, 'max': 9.5, 'night': 3.1, 'eve': 5.09, 'morn': 1.62}","{'day': 6.28, 'night': -0.1, 'eve': 2.34, 'morn': 0.12}",1038,62,0.9,3.81,19,8.55,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2,0.0,1.22,,Dijon,47.32,5.04,,8.03,1.49,9.5,3.1,5.09,1.62,0.93125,7.52,,44.125,187
2025-02-06 11:00:00+00:00,1738825137,1738860536,1738837680,1738807380,0.29,There will be partly cloudy today,"{'day': 5.03, 'min': 0.93, 'max': 6.36, 'night': 2.36, 'eve': 3.54, 'morn': 1.18}","{'day': 1.74, 'night': -1.64, 'eve': -0.65, 'morn': -2.01}",1034,80,1.47,5.33,27,9.49,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",90,0.0,1.46,,Dijon,47.32,5.04,,5.03,0.93,6.36,2.36,3.54,1.18,0.93125,7.52,,44.125,187
2025-02-07 11:00:00+00:00,1738911451,1738947030,1738926480,1738898520,0.33,There will be partly cloudy today,"{'day': 3.92, 'min': 1.58, 'max': 5.99, 'night': 2.57, 'eve': 3.58, 'morn': 1.62}","{'day': 1.77, 'night': 1.12, 'eve': 2.55, 'morn': -2}",1023,81,0.56,4.21,40,9.46,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",100,0.0,1.3,,Dijon,47.32,5.04,,3.92,1.58,5.99,2.57,3.58,1.62,0.93125,7.52,,44.125,187
2025-02-08 11:00:00+00:00,1738997763,1739033525,1739016180,1738989180,0.36,There will be partly cloudy today,"{'day': 8.08, 'min': 1.42, 'max': 8.27, 'night': 3.98, 'eve': 5.03, 'morn': 1.42}","{'day': 5.64, 'night': 1.44, 'eve': 2.87, 'morn': -1.16}",1026,60,0.59,4.0,34,5.9,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",80,0.0,2.0,,Dijon,47.32,5.04,,8.08,1.42,8.27,3.98,5.03,1.42,0.93125,7.52,,44.125,187
2025-02-09 11:00:00+00:00,1739084074,1739120019,1739106540,1739078880,0.4,Expect a day of partly cloudy with clear spells,"{'day': 7.55, 'min': 1.21, 'max': 8.6, 'night': 2.45, 'eve': 4.35, 'morn': 1.21}","{'day': 5.07, 'night': -0.89, 'eve': 1.16, 'morn': -2.03}",1033,64,0.82,3.85,32,9.88,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2,0.0,2.0,,Dijon,47.32,5.04,,7.55,1.21,8.6,2.45,4.35,1.21,0.93125,7.52,,44.125,187
2025-02-10 11:00:00+00:00,1739170383,1739206514,1739197440,1739167860,0.43,"The day will start with partly cloudy through the late morning hours, transitioning to clearing","{'day': 6.46, 'min': 0.23, 'max': 7.14, 'night': 1.96, 'eve': 3.14, 'morn': 0.23}","{'day': 4.99, 'night': 1.96, 'eve': 1.72, 'morn': -2.78}",1030,64,-0.32,2.9,13,4.22,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",8,0.0,2.0,,Dijon,47.32,5.04,,6.46,0.23,7.14,1.96,3.14,0.23,0.93125,7.52,,44.125,187
2025-02-03 11:00:00+00:00,1738565708,1738601006,1738573800,0,0.18,"You can expect partly cloudy in the morning, with clearing in the afternoon","{'day': 6.1, 'min': 0.98, 'max': 6.41, 'night': 1.79, 'eve': 3.84, 'morn': 1.37}","{'day': 5.02, 'night': 1.79, 'eve': 3.84, 'morn': 1.37}",1026,69,-0.59,1.69,340,1.82,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",47,0.0,1.65,,Annecy,45.9,6.13,,6.1,0.98,6.41,1.79,3.84,1.37,0.955,8.055,,43.0,49
2025-02-04 11:00:00+00:00,1738652032,1738687496,1738661460,1738624200,0.22,Expect a day of partly cloudy with clear spells,"{'day': 7.84, 'min': 1.26, 'max': 9.53, 'night': 2.29, 'eve': 3.73, 'morn': 1.39}","{'day': 7.08, 'night': 2.29, 'eve': 3.73, 'morn': 1.39}",1028,56,-1.81,1.59,341,1.52,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",22,0.0,1.72,,Annecy,45.9,6.13,,7.84,1.26,9.53,2.29,3.73,1.39,0.955,8.055,,43.0,49
2025-02-05 11:00:00+00:00,1738738354,1738773985,1738749420,1738715460,0.25,There will be clear sky today,"{'day': 7.44, 'min': 1.11, 'max': 8.87, 'night': 1.47, 'eve': 3.27, 'morn': 1.37}","{'day': 5.92, 'night': 1.47, 'eve': 3.27, 'morn': 1.37}",1036,58,-1.69,2.64,352,4.28,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",3,0.0,1.79,,Annecy,45.9,6.13,,7.44,1.11,8.87,1.47,3.27,1.37,0.955,8.055,,43.0,49
2025-02-06 11:00:00+00:00,1738824675,1738860475,1738837800,1738806720,0.29,"The day will start with clear sky through the late morning hours, transitioning to partly cloudy","{'day': 5.39, 'min': 0.14, 'max': 6.47, 'night': 0.86, 'eve': 1.59, 'morn': 0.29}","{'day': 3.67, 'night': 0.86, 'eve': 1.59, 'morn': 0.29}",1032,69,-1.4,2.38,345,3.28,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",23,0.0,0.7,,Annecy,45.9,6.13,,5.39,0.14,6.47,0.86,1.59,0.29,0.955,8.055,,43.0,49
2025-02-07 11:00:00+00:00,1738910993,1738946965,1738926720,1738897800,0.33,There will be partly cloudy today,"{'day': 7.79, 'min': 0.88, 'max': 7.79, 'night': 1.47, 'eve': 2.31, 'morn': 0.88}","{'day': 7.79, 'night': -0.05, 'eve': 0.91, 'morn': 0.88}",1022,51,-3.2,2.27,349,2.57,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",99,0.0,1.18,,Annecy,45.9,6.13,,7.79,0.88,7.79,1.47,2.31,0.88,0.955,8.055,,43.0,49
2025-02-08 11:00:00+00:00,1738997311,1739033454,1739016420,1738988400,0.36,There will be partly cloudy today,"{'day': 8.24, 'min': 0.93, 'max': 8.24, 'night': 2.6, 'eve': 3.76, 'morn': 1.65}","{'day': 8.24, 'night': 2.6, 'eve': 2.76, 'morn': 0.05}",1026,49,-3.2,1.88,357,2.63,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",84,0.0,2.0,,Annecy,45.9,6.13,,8.24,0.93,8.24,2.6,3.76,1.65,0.955,8.055,,43.0,49
2025-02-09 11:00:00+00:00,1739083626,1739119944,1739106720,1739078160,0.4,Expect a day of partly cloudy with clear spells,"{'day': 8.01, 'min': 1.21, 'max': 8.01, 'night': 2.05, 'eve': 3, 'morn': 1.21}","{'day': 6.57, 'night': 2.05, 'eve': 3, 'morn': 1.21}",1031,65,0.38,2.43,354,3.3,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",11,0.0,2.0,,Annecy,45.9,6.13,,8.01,1.21,8.01,2.05,3.0,1.21,0.955,8.055,,43.0,49
2025-02-10 11:00:00+00:00,1739169940,1739206434,1739197560,1739167140,0.43,Expect a day of partly cloudy with clear spells,"{'day': 9.12, 'min': 1.13, 'max': 9.12, 'night': 3.01, 'eve': 3.89, 'morn': 1.13}","{'day': 9.12, 'night': 3.01, 'eve': 3.89, 'morn': 1.13}",1029,58,-0.18,1.17,313,1.04,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",55,0.0,2.0,,Annecy,45.9,6.13,,9.12,1.13,9.12,3.01,3.89,1.13,0.955,8.055,,43.0,49
2025-02-03 11:00:00+00:00,1738565699,1738601203,1738573980,0,0.18,Expect a day of partly cloudy with clear spells,"{'day': 8.57, 'min': 3.37, 'max': 8.78, 'night': 3.84, 'eve': 5.42, 'morn': 3.49}","{'day': 8.02, 'night': 3.84, 'eve': 5.42, 'morn': 3.49}",1026,57,-2.05,1.88,331,2.65,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",8,0.0,1.28,,Grenoble,45.19,5.74,,8.57,3.37,8.78,3.84,5.42,3.49,3.3125,11.10125,,40.875,228
2025-02-04 11:00:00+00:00,1738652025,1738687690,1738661700,1738624200,0.22,Expect a day of partly cloudy with clear spells,"{'day': 11.06, 'min': 3.79, 'max': 12.58, 'night': 4.07, 'eve': 5.95, 'morn': 3.93}","{'day': 9.21, 'night': 4.07, 'eve': 5.95, 'morn': 3.93}",1027,38,-4.78,1.38,327,1.63,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",16,0.0,1.78,,Grenoble,45.19,5.74,,11.06,3.79,12.58,4.07,5.95,3.93,3.3125,11.10125,,40.875,228
2025-02-05 11:00:00+00:00,1738738349,1738774178,1738749660,1738715460,0.25,There will be clear sky today,"{'day': 9.54, 'min': 2.75, 'max': 10.96, 'night': 3.01, 'eve': 4.8, 'morn': 3.11}","{'day': 8.5, 'night': 3.01, 'eve': 3.6, 'morn': 3.11}",1035,49,-3.0,2.52,347,3.43,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,0.0,1.82,,Grenoble,45.19,5.74,,9.54,2.75,10.96,3.01,4.8,3.11,3.3125,11.10125,,40.875,228
2025-02-06 11:00:00+00:00,1738824672,1738860665,1738838040,1738806660,0.29,"You can expect clear sky in the morning, with partly cloudy in the afternoon","{'day': 9.15, 'min': 2.3, 'max': 10.28, 'night': 3.12, 'eve': 3.5, 'morn': 2.35}","{'day': 8.53, 'night': 3.12, 'eve': 3.5, 'morn': 2.35}",1031,53,-2.63,2.03,338,1.84,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",1,0.0,1.04,,Grenoble,45.19,5.74,,9.15,2.3,10.28,3.12,3.5,2.35,3.3125,11.10125,,40.875,228
2025-02-07 11:00:00+00:00,1738910993,1738947153,1738927020,1738897680,0.33,There will be partly cloudy today,"{'day': 10.91, 'min': 3.33, 'max': 10.91, 'night': 3.77, 'eve': 5.05, 'morn': 3.93}","{'day': 9.34, 'night': 2.13, 'eve': 5.05, 'morn': 3.93}",1021,49,-1.82,1.83,120,2.03,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",100,0.0,1.5,,Grenoble,45.19,5.74,,10.91,3.33,10.91,3.77,5.05,3.93,3.3125,11.10125,,40.875,228
2025-02-08 11:00:00+00:00,1738997312,1739033640,1739016720,1738988220,0.36,There will be partly cloudy today,"{'day': 11.2, 'min': 3.68, 'max': 11.2, 'night': 4.65, 'eve': 5.31, 'morn': 3.87}","{'day': 9.5, 'night': 4.65, 'eve': 5.31, 'morn': 2.89}",1024,43,-3.49,1.62,344,1.88,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",93,0.0,2.0,,Grenoble,45.19,5.74,,11.2,3.68,11.2,4.65,5.31,3.87,3.3125,11.10125,,40.875,228
2025-02-09 11:00:00+00:00,1739083630,1739120127,1739107080,1739078040,0.4,There will be partly cloudy today,"{'day': 11.69, 'min': 3.52, 'max': 11.69, 'night': 4.07, 'eve': 5.15, 'morn': 3.52}","{'day': 10.14, 'night': 4.07, 'eve': 5.15, 'morn': 3.52}",1030,47,-1.67,1.9,334,1.82,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",67,0.0,2.0,,Grenoble,45.19,5.74,,11.69,3.52,11.69,4.07,5.15,3.52,3.3125,11.10125,,40.875,228
2025-02-10 11:00:00+00:00,1739169946,1739206615,1739197860,1739167080,0.43,There will be partly cloudy today,"{'day': 12.41, 'min': 3.76, 'max': 12.41, 'night': 5.47, 'eve': 6.28, 'morn': 3.84}","{'day': 11.04, 'night': 5.47, 'eve': 6.28, 'morn': 3.84}",1028,51,0.11,1.67,317,1.55,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",42,0.0,2.0,,Grenoble,45.19,5.74,,12.41,3.76,12.41,5.47,6.28,3.84,3.3125,11.10125,,40.875,228
2025-02-03 11:00:00+00:00,1738565999,1738601339,1738574160,0,0.18,Expect a day of partly cloudy with clear spells,"{'day': 4.94, 'min': 0.68, 'max': 5.28, 'night': 2.97, 'eve': 2.81, 'morn': 0.83}","{'day': 3.5, 'night': 2.97, 'eve': 1.32, 'morn': -0.63}",1028,67,-0.66,2.3,18,3.81,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",28,0.0,1.7,,Lyon,45.76,4.83,,4.94,0.68,5.28,2.97,2.81,0.83,1.5225,7.97375,,53.625,260
2025-02-04 11:00:00+00:00,1738652324,1738687828,1738661820,1738624500,0.22,Expect a day of partly cloudy with clear spells,"{'day': 5.78, 'min': 1.08, 'max': 8.44, 'night': 3.37, 'eve': 6.02, 'morn': 1.28}","{'day': 5.01, 'night': 3.37, 'eve': 6.02, 'morn': 1.28}",1029,65,-0.22,1.6,26,2.15,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",25,0.0,1.69,,Lyon,45.76,4.83,,5.78,1.08,8.44,3.37,6.02,1.28,1.5225,7.97375,,53.625,260
2025-02-05 11:00:00+00:00,1738738646,1738774317,1738749780,1738715760,0.25,There will be clear sky today,"{'day': 7.04, 'min': 1.28, 'max': 9.26, 'night': 3.79, 'eve': 6.55, 'morn': 1.58}","{'day': 4.93, 'night': 2.05, 'eve': 4.14, 'morn': 0}",1037,57,-0.89,4.36,1,9.6,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,0.0,1.79,,Lyon,45.76,4.83,,7.04,1.28,9.26,3.79,6.55,1.58,1.5225,7.97375,,53.625,260
2025-02-06 11:00:00+00:00,1738824967,1738860807,1738838160,1738807020,0.29,"The day will start with clear sky through the late morning hours, transitioning to partly cloudy","{'day': 4.9, 'min': 0.8, 'max': 6.47, 'night': 3.58, 'eve': 4.34, 'morn': 1.36}","{'day': 2.75, 'night': 3.58, 'eve': 3.35, 'morn': 1.36}",1033,68,-0.6,3.19,359,4.61,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",67,0.0,1.0,,Lyon,45.76,4.83,,4.9,0.8,6.47,3.58,4.34,1.36,1.5225,7.97375,,53.625,260
2025-02-07 11:00:00+00:00,1738911286,1738947296,1738927080,1738898100,0.33,There will be partly cloudy today,"{'day': 6.73, 'min': 1.55, 'max': 9.68, 'night': 5.31, 'eve': 6.29, 'morn': 1.55}","{'day': 6.73, 'night': 5.31, 'eve': 5.06, 'morn': 1.55}",1022,66,0.76,5.0,157,8.91,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",100,0.0,1.48,,Lyon,45.76,4.83,,6.73,1.55,9.68,5.31,6.29,1.55,1.5225,7.97375,,53.625,260
